count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,movement,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
4,2026-03-01,05:30 PM - 05:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337835000,RT,derq,,,
2,2026-03-01,05:30 PM - 05:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337835000,LT,derq,,,
7,2026-03-01,05:15 PM - 05:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337835000,LT,derq,,,
36,2026-03-01,05:15 PM - 05:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337835000,TH,derq,,,
13,2026-03-01,05:30 PM - 05:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337835000,TH,derq,,,
5,2026-03-01,05:45 PM - 05:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,LT,derq,,,
1,2026-03-01,05:45 PM - 05:59 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,LT,derq,,,
23,2026-03-01,06:00 PM - 06:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
4,2026-03-01,06:00 PM - 06:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,LT,derq,,,
3,2026-03-01,05:45 PM - 05:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,RT,derq,,,
5,2026-03-01,05:45 PM - 05:59 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,LT,derq,,,
20,2026-03-01,06:00 PM - 06:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
1,2026-03-01,05:45 PM - 05:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
16,2026-03-01,05:45 PM - 05:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
1,2026-03-01,05:45 PM - 05:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,RT,derq,,,
46,2026-03-01,05:45 PM - 05:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
30,2026-03-01,06:00 PM - 06:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
5,2026-03-01,05:45 PM - 05:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,LT,derq,,,
1,2026-03-01,05:45 PM - 05:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,RT,derq,,,
2,2026-03-01,05:45 PM - 05:59 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,RT,derq,,,
30,2026-03-01,05:45 PM - 05:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
20,2026-03-01,05:45 PM - 05:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
1,2026-03-01,05:45 PM - 05:59 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
1,2026-03-01,06:00 PM - 06:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,UT,derq,,,
40,2026-03-01,06:00 PM - 06:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337836000,TH,derq,,,
5,2026-03-01,06:15 PM - 06:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,LT,derq,,,
4,2026-03-01,06:15 PM - 06:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,RT,derq,,,
3,2026-03-01,06:00 PM - 06:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,LT,derq,,,
5,2026-03-01,06:15 PM - 06:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,RT,derq,,,
15,2026-03-01,06:15 PM - 06:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
24,2026-03-01,06:15 PM - 06:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
1,2026-03-01,06:15 PM - 06:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,RT,derq,,,
2,2026-03-01,06:15 PM - 06:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,LT,derq,,,
14,2026-03-01,06:15 PM - 06:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
1,2026-03-01,06:15 PM - 06:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
1,2026-03-01,06:15 PM - 06:29 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
6,2026-03-01,06:15 PM - 06:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,LT,derq,,,
2,2026-03-01,06:00 PM - 06:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,LT,derq,,,
1,2026-03-01,06:00 PM - 06:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
43,2026-03-01,06:15 PM - 06:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,TH,derq,,,
4,2026-03-01,06:00 PM - 06:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,RT,derq,,,
2,2026-03-01,06:00 PM - 06:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,RT,derq,,,
5,2026-03-01,06:00 PM - 06:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337837000,RT,derq,,,
1,2026-03-01,06:45 PM - 06:59 PM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
9,2026-03-01,06:30 PM - 06:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
16,2026-03-01,06:45 PM - 06:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
1,2026-03-01,06:30 PM - 06:44 PM,NB,articulated_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
7,2026-03-01,06:30 PM - 06:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,LT,derq,,,
11,2026-03-01,06:30 PM - 06:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
1,2026-03-01,06:30 PM - 06:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,RT,derq,,,
3,2026-03-01,06:30 PM - 06:44 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,RT,derq,,,
2,2026-03-01,06:30 PM - 06:44 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,LT,derq,,,
27,2026-03-01,06:45 PM - 06:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
1,2026-03-01,06:30 PM - 06:44 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,RT,derq,,,
14,2026-03-01,06:45 PM - 06:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
5,2026-03-01,06:45 PM - 06:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,LT,derq,,,
31,2026-03-01,06:30 PM - 06:44 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
4,2026-03-01,06:15 PM - 06:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,RT,derq,,,
29,2026-03-01,06:45 PM - 06:59 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
43,2026-03-01,06:30 PM - 06:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337838000,TH,derq,,,
2,2026-03-01,06:45 PM - 06:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
34,2026-03-01,07:00 PM - 07:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,TH,derq,,,
4,2026-03-01,07:00 PM - 07:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,LT,derq,,,
2,2026-03-01,07:00 PM - 07:14 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,LT,derq,,,
3,2026-03-01,06:45 PM - 06:59 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
4,2026-03-01,06:45 PM - 06:59 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
9,2026-03-01,07:00 PM - 07:14 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,TH,derq,,,
6,2026-03-01,07:00 PM - 07:14 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
5,2026-03-01,06:45 PM - 06:59 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,LT,derq,,,
5,2026-03-01,07:15 PM - 07:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,LT,derq,,,
4,2026-03-01,06:45 PM - 06:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,LT,derq,,,
4,2026-03-01,07:00 PM - 07:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
1,2026-03-01,06:45 PM - 06:59 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
1,2026-03-01,07:00 PM - 07:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,RT,derq,,,
19,2026-03-01,07:00 PM - 07:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,TH,derq,,,
21,2026-03-01,07:00 PM - 07:14 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,TH,derq,,,
2,2026-03-01,07:00 PM - 07:14 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337839000,LT,derq,,,
17,2026-03-01,07:15 PM - 07:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,TH,derq,,,
1,2026-03-01,07:15 PM - 07:29 PM,NB,motorcycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,TH,derq,,,
20,2026-03-01,07:30 PM - 07:44 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,TH,derq,,,
3,2026-03-01,07:15 PM - 07:29 PM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,RT,derq,,,
4,2026-03-01,07:15 PM - 07:29 PM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,LT,derq,,,
1,2026-03-01,07:15 PM - 07:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,RT,derq,,,
15,2026-03-01,07:15 PM - 07:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,TH,derq,,,
1,2026-03-01,07:15 PM - 07:29 PM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,UT,derq,,,
9,2026-03-01,07:15 PM - 07:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,TH,derq,,,
23,2026-03-01,07:15 PM - 07:29 PM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,TH,derq,,,
2,2026-03-01,07:15 PM - 07:29 PM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773727337840000,RT,derq,,,
11,2026-03-02,04:45 AM - 04:59 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
1,2026-03-02,04:30 AM - 04:44 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,RT,derq,,,
2,2026-03-02,04:30 AM - 04:44 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
9,2026-03-02,04:30 AM - 04:44 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
1,2026-03-02,04:15 AM - 04:29 AM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,LT,derq,,,
2,2026-03-02,04:30 AM - 04:44 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
1,2026-03-02,04:30 AM - 04:44 AM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
9,2026-03-02,04:15 AM - 04:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
1,2026-03-02,04:00 AM - 04:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
1,2026-03-02,04:15 AM - 04:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
5,2026-03-02,04:00 AM - 04:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941279000,TH,derq,,,
1,2026-03-02,05:00 AM - 05:14 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,UT,derq,,,
1,2026-03-02,05:15 AM - 05:29 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,RT,derq,,,
5,2026-03-02,05:30 AM - 05:44 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
24,2026-03-02,05:15 AM - 05:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
1,2026-03-02,05:15 AM - 05:29 AM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
3,2026-03-02,05:15 AM - 05:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
1,2026-03-02,05:00 AM - 05:14 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,RT,derq,,,
2,2026-03-02,05:00 AM - 05:14 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
1,2026-03-02,05:30 AM - 05:44 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,LT,derq,,,
1,2026-03-02,05:15 AM - 05:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,LT,derq,,,
2,2026-03-02,05:15 AM - 05:29 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,LT,derq,,,
18,2026-03-02,05:30 AM - 05:44 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
1,2026-03-02,04:45 AM - 04:59 AM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
1,2026-03-02,04:45 AM - 04:59 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
2,2026-03-02,04:45 AM - 04:59 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
13,2026-03-02,05:00 AM - 05:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
2,2026-03-02,05:00 AM - 05:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941280000,TH,derq,,,
2,2026-03-02,05:45 AM - 05:59 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,LT,derq,,,
1,2026-03-02,05:45 AM - 05:59 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
2,2026-03-02,05:45 AM - 05:59 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
2,2026-03-02,05:30 AM - 05:44 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,RT,derq,,,
5,2026-03-02,05:30 AM - 05:44 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
5,2026-03-02,06:00 AM - 06:14 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
1,2026-03-02,06:00 AM - 06:14 AM,NB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
8,2026-03-02,06:00 AM - 06:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
31,2026-03-02,06:00 AM - 06:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
1,2026-03-02,06:00 AM - 06:14 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,LT,derq,,,
1,2026-03-02,05:45 AM - 05:59 AM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,LT,derq,,,
31,2026-03-02,05:45 AM - 05:59 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
10,2026-03-02,05:45 AM - 05:59 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,TH,derq,,,
2,2026-03-02,05:45 AM - 05:59 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,RT,derq,,,
1,2026-03-02,05:45 AM - 05:59 AM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,RT,derq,,,
2,2026-03-02,05:45 AM - 05:59 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,LT,derq,,,
2,2026-03-02,05:45 AM - 05:59 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,RT,derq,,,
1,2026-03-02,05:30 AM - 05:44 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941281000,LT,derq,,,
2,2026-03-02,06:00 AM - 06:14 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,LT,derq,,,
2,2026-03-02,06:15 AM - 06:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,LT,derq,,,
7,2026-03-02,06:15 AM - 06:29 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
1,2026-03-02,06:15 AM - 06:29 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
1,2026-03-02,06:00 AM - 06:14 AM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,LT,derq,,,
3,2026-03-02,06:00 AM - 06:14 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,RT,derq,,,
4,2026-03-02,06:00 AM - 06:14 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
48,2026-03-02,06:15 AM - 06:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
2,2026-03-02,06:15 AM - 06:29 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,RT,derq,,,
2,2026-03-02,06:15 AM - 06:29 AM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,LT,derq,,,
4,2026-03-02,06:15 AM - 06:29 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,LT,derq,,,
4,2026-03-02,06:30 AM - 06:44 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,LT,derq,,,
2,2026-03-02,06:15 AM - 06:29 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,RT,derq,,,
1,2026-03-02,06:15 AM - 06:29 AM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
9,2026-03-02,06:15 AM - 06:29 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
1,2026-03-02,06:00 AM - 06:14 AM,SB,single_unit_truck,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941282000,TH,derq,,,
21,2026-03-02,06:45 AM - 06:59 AM,NB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,TH,derq,,,
5,2026-03-02,06:30 AM - 06:44 AM,SB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,RT,derq,,,
3,2026-03-02,06:45 AM - 06:59 AM,EB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,LT,derq,,,
5,2026-03-02,06:45 AM - 06:59 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,LT,derq,,,
4,2026-03-02,06:30 AM - 06:44 AM,EB,bus,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,LT,derq,,,
1,2026-03-02,06:45 AM - 06:59 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,RT,derq,,,
11,2026-03-02,06:45 AM - 06:59 AM,SB,passenger_vehicle,alexandria,glebe-potomac-dqchytr8g,alexandria.vehicle-count,1773730941283000,TH,derq,,,
